Country,Date,Sum_Confirmed,sum_Recovered,sum_Deaths,sum_Active,Median_CaseFatalityRatio,Median_IncidenceRate,Lat,Lon
Italy,2020-08-29 00:00:00,265409,206902,35472,23035,9.37444700053088,306.775727851747,41.89277044,12.48366722
Italy,2020-08-30 00:00:00,266853,208224,35473,23156,9.31663370687761,308.42152038314,41.89277044,12.48366722
Italy,2020-08-31 00:00:00,268218,208536,35477,24205,9.27221833449965,309.738154408255,41.89277044,12.48366722
Italy,2020-09-01 00:00:00,269214,207653,35483,26078,9.24593309782372,310.149602541104,41.89277044,12.48366722
Italy,2020-09-02 00:00:00,270189,207944,35491,26754,9.21566924346391,311.548526192788,41.89277044,12.48366722
Italy,2020-09-03 00:00:00,271515,208201,35497,27817,9.16973200210195,313.194318724182,41.89277044,12.48366722
Italy,2020-09-04 00:00:00,272912,208490,35507,28915,9.11002403020941,315.251559388424,41.89277044,12.48366722
Italy,2020-09-05 00:00:00,274644,209027,35518,30099,9.05552672548002,317.144220799526,41.89277044,12.48366722
Italy,2020-09-06 00:00:00,276338,209610,35534,31194,8.96276036187671,321.17641250144,41.89277044,12.48366722
Italy,2020-09-07 00:00:00,277634,210015,35541,32078,8.89625286770329,322.822205032834,41.89277044,12.48366722
Italy,2020-09-08 00:00:00,278784,210238,35553,32993,8.8713777325877,323.7273909251,41.89277044,12.48366722
Italy,2020-09-09 00:00:00,280153,210801,35563,33789,8.84439939178915,324.714866443936,41.89277044,12.48366722
Italy,2020-09-10 00:00:00,281583,211272,35577,34734,8.81903424346318,329.158506278698,41.89277044,12.48366722
Italy,2020-09-11 00:00:00,283180,211885,35587,35708,8.76580719329939,332.367801714916,41.89277044,12.48366722
Italy,2020-09-12 00:00:00,284796,212432,35597,36767,8.71621346161686,335.165649018285,41.89277044,12.48366722
Italy,2020-09-13 00:00:00,286297,213191,35603,37503,8.67961243766976,338.374944454502,41.89277044,12.48366722
Italy,2020-09-14 00:00:00,287753,213634,35610,38509,8.633963481,342.0779777,41.89277044,12.48366722
Italy,2020-09-15 00:00:00,288761,213950,35624,39187,8.62290862290862,342.407136156416,41.89277044,12.48366722
Italy,2020-09-16 00:00:00,289990,214645,35633,39712,8.59121662196245,344.05292868781,41.89277044,12.48366722
Italy,2020-09-17 00:00:00,291442,215265,35645,40532,8.556766648,346.4393279,41.89277044,12.48366722
Italy,2020-09-18 00:00:00,293025,215954,35658,41413,8.515995261,351.6235743,41.89277044,12.48366722
Italy,2020-09-19 00:00:00,294932,216807,35668,42457,8.440608543,354.8328698,41.89277044,12.48366722
Italy,2020-09-20 00:00:00,296569,217716,35692,43161,8.323732719,357.5484274,41.89277044,12.48366722
Italy,2020-09-21 00:00:00,298156,218351,35707,44098,8.27852445,360.1816955,41.89277044,12.48366722
Italy,2020-09-22 00:00:00,299506,218703,35724,45079,8.197879859,361.2514606,41.89277044,12.48366722
Italy,2020-09-23 00:00:00,300897,219670,35738,45489,8.134976197,362.4035154,41.89277044,12.48366722
Italy,2020-09-24 00:00:00,302537,220665,35758,46114,8.062508643,367.0940241,41.89277044,12.48366722
Italy,2020-09-25 00:00:00,304323,221762,35781,46780,8.023001095,369.3981337,41.89277044,12.48366722
Italy,2020-09-26 00:00:00,306235,222716,35801,47718,7.938869354,372.4428499,41.89277044,12.48366722
Italy,2020-09-27 00:00:00,308104,223693,35818,48593,7.924781733,376.8864897,41.89277044,12.48366722
Italy,2020-09-28 00:00:00,309870,224417,35835,49618,7.844701502,379.1905992,41.89277044,12.48366722
Italy,2020-09-29 00:00:00,311364,225190,35851,50323,7.77821574037577,379.3551784862,41.89277044,12.48366722
Italy,2020-09-30 00:00:00,313011,226506,35875,50630,7.70131390659555,381.659288030151,41.89277044,12.48366722
Italy,2020-10-01 00:00:00,314861,227704,35894,51263,7.64192139737991,383.963397574102,41.89277044,12.48366722
Italy,2020-10-02 00:00:00,317409,228844,35918,52647,7.54430379746835,388.653906288573,41.89277044,12.48366722
Italy,2020-10-03 00:00:00,319908,229970,35941,53997,7.48871048670346,394.085021642172,41.89277044,12.48366722
Italy,2020-10-04 00:00:00,322751,231217,35968,55566,7.39824322652481,398.281792597225,41.89277044,12.48366722
Italy,2020-10-05 00:00:00,325329,231914,35986,57429,7.26256983240223,402.396273925709,41.89277044,12.48366722
Italy,2020-10-06 00:00:00,327586,232681,36002,58903,7.20211614764939,404.124356083672,41.89277044,12.48366722
Italy,2020-10-07 00:00:00,330263,234099,36030,60134,7.15896948830583,408.321127038726,41.89277044,12.48366722
Italy,2020-10-08 00:00:00,333940,235303,36061,62576,7.05204608661105,414.245980151742,41.89277044,12.48366722
Italy,2020-10-09 00:00:00,338398,236363,36083,65952,6.90124416796268,423.297839074406,41.89277044,12.48366722
Italy,2020-10-10 00:00:00,343770,237549,36111,70110,6.71077504725898,435.312124553579,41.89277044,12.48366722
Italy,2020-10-11 00:00:00,349494,238525,36140,74829,6.5546528803545,445.680617501358,41.89277044,12.48366722
Italy,2020-10-12 00:00:00,354950,239709,36166,79075,6.45746417558498,453.662711278616,41.89277044,12.48366722
Italy,2020-10-13 00:00:00,359569,240600,36205,82764,6.35019133312649,458.517799246227,41.89277044,12.48366722
Italy,2020-10-14 00:00:00,365467,242028,36246,87193,6.31045601105481,461.644805055875,41.89277044,12.48366722
Italy,2020-10-15 00:00:00,372799,244065,36289,92445,6.14640883977901,476.621517091555,41.89277044,12.48366722
Italy,2020-10-16 00:00:00,381602,245964,36372,99266,6.0391363022942,487.812906305031,41.89277044,12.48366722
Italy,2020-10-17 00:00:00,391611,247872,36427,107312,5.89200722140161,501.390694689027,41.89277044,12.48366722
Italy,2020-10-18 00:00:00,402536,249127,36474,116935,5.73482428115016,515.133062326163,41.89277044,12.48366722
Italy,2020-10-19 00:00:00,414241,251461,36543,126237,5.62743569758379,537.632579944786,41.89277044,12.48366722
Italy,2020-10-20 00:00:00,423578,252959,36616,134003,5.5956956187548,556.566498302183,41.89277044,12.48366722
Italy,2020-10-21 00:00:00,434449,255005,36705,142739,5.51537070524412,578.561589088621,41.89277044,12.48366722
Italy,2020-10-22 00:00:00,449648,257374,36832,155442,5.35375638220277,618.243453909514,41.89277044,12.48366722
Italy,2020-10-23 00:00:00,465726,259456,36968,169302,5.20141342756184,664.387793858381,41.89277044,12.48366722
Italy,2020-10-24 00:00:00,484869,261808,37059,186002,4.9763991908294,697.908765065356,41.89277044,12.48366722
Italy,2020-10-25 00:00:00,504509,264117,37210,203182,4.75277884246838,715.872785885262,41.89277044,12.48366722
Italy,2020-10-26 00:00:00,525782,266203,37338,222241,4.58277171915206,750.030650290997,41.89277044,12.48366722
Italy,2020-10-27 00:00:00,542789,268626,37479,236684,4.437904649794,765.6344347988,41.89277044,12.48366722
Italy,2020-10-28 00:00:00,564778,271988,37700,255090,4.32692307692308,790.548040315459,41.89277044,12.48366722
Italy,2020-10-29 00:00:00,589766,275404,37905,276457,4.22985946848476,813.560344358478,41.89277044,12.48366722
Italy,2020-10-30 00:00:00,616595,279282,38122,299191,4.08817635270541,858.535958528026,41.89277044,12.48366722
Italy,2020-10-31 00:00:00,647674,283567,38321,325786,3.93107849393746,897.514035560661,41.89277044,12.48366722
Italy,2020-11-01 00:00:00,679430,289426,38618,351386,3.72226198997853,960.754207565655,41.89277044,12.48366722
Italy,2020-11-02 00:00:00,709335,292380,38826,378129,3.53966559943081,1027.28652262133,41.89277044,12.48366722
Italy,2020-11-03 00:00:00,731588,296017,39059,396512,3.5159658000349,1076.59972297737,41.89277044,12.48366722
Italy,2020-11-04 00:00:00,759829,302275,39412,418142,3.47480554616165,1127.80892194898,41.89277044,12.48366722
Italy,2020-11-05 00:00:00,790377,307378,39764,443235,3.37573385518591,1199.87410569193,41.89277044,12.48366722
Italy,2020-11-06 00:00:00,824879,312339,40192,472348,3.30210772833724,1266.88903857702,41.89277044,12.48366722
Italy,2020-11-07 00:00:00,862681,322925,40638,499118,3.25793888556022,1344.59050911355,41.89277044,12.48366722
Italy,2020-11-08 00:00:00,902490,328891,41063,532536,3.107424071991,1418.86194579099,41.89277044,12.48366722
Italy,2020-11-09 00:00:00,935104,335074,41394,558636,3.06219445953286,1498.16639697523,41.89277044,12.48366722
Italy,2020-11-10 00:00:00,960373,345289,41750,573334,3.03030303030303,1551.94381225339,41.89277044,12.48366722
Italy,2020-11-11 00:00:00,995463,363023,42330,590110,3.06503541532518,1598.75774170707,41.89277044,12.48366722
Italy,2020-11-12 00:00:00,1028424,372113,42953,613358,3.03688982735064,1653.32802913357,41.89277044,12.48366722
Italy,2020-11-13 00:00:00,1066401,387758,43589,635054,2.93978748524203,1723.39379615464,41.89277044,12.48366722
Italy,2020-11-14 00:00:00,1107303,399238,44139,663926,2.84733554667717,1793.70087209042,41.89277044,12.48366722
Italy,2020-11-15 00:00:00,1144552,411434,44683,688435,2.81521086802335,1851.45988446129,41.89277044,12.48366722
Italy,2020-11-16 00:00:00,1178529,420810,45229,712490,2.78819242752284,1916.45816427346,41.89277044,12.48366722
Italy,2020-11-17 00:00:00,1205881,442364,45733,717784,2.78777153303125,1986.76524020924,41.89277044,12.48366722
Italy,2020-11-18 00:00:00,1238072,457798,46464,733810,2.78990415976717,2038.80178403128,41.89277044,12.48366722
Italy,2020-11-19 00:00:00,1272352,481967,47217,743168,2.73582629674306,2101.83511982367,41.89277044,12.48366722
Italy,2020-11-20 00:00:00,1308528,498987,47870,761671,2.64574400145972,2159.30111422668,41.89277044,12.48366722
Italy,2020-11-21 00:00:00,1345767,520022,48569,777176,2.65039232781168,2232.14193376691,41.89277044,12.48366722
Italy,2020-11-22 00:00:00,1380531,539524,49261,791746,2.63936955343368,2293.39992540107,41.89277044,12.48366722
Italy,2020-11-23 00:00:00,1408868,553098,49823,805947,2.6198394030335,2348.84926673115,41.89277044,12.48366722
Italy,2020-11-24 00:00:00,1431795,584493,50453,796849,2.60177924006964,2386.04531229855,41.89277044,12.48366722
Italy,2020-11-25 00:00:00,1455022,605330,51306,798386,2.63153764048471,2416.45023555197,41.89277044,12.48366722
Italy,2020-11-26 00:00:00,1480874,637149,52028,791697,2.63615117316031,2464.97056375968,41.89277044,12.48366722
Italy,2020-11-27 00:00:00,1509875,661180,52850,795845,2.61159515426389,2516.81750772016,41.89277044,12.48366722
Italy,2020-11-28 00:00:00,1538217,696647,53677,787893,2.59030798550999,2567.21659819239,41.89277044,12.48366722
Italy,2020-11-29 00:00:00,1564532,720861,54363,789308,2.58491047867662,2614.25460020973,41.89277044,12.48366722
Italy,2020-11-30 00:00:00,1585178,734503,54904,795771,2.56078111833079,2649.10650203423,41.89277044,12.48366722
Italy,2020-12-01 00:00:00,1601554,757507,55576,788471,2.55314623795207,2677.13280884266,41.89277044,12.48366722
Italy,2020-12-02 00:00:00,1620901,784595,56361,779945,2.57751794068603,2696.31686756208,41.89277044,12.48366722
Italy,2020-12-03 00:00:00,1641610,823335,57045,761230,2.6088742810189,2728.06622619746,41.89277044,12.48366722
Italy,2020-12-04 00:00:00,1664829,846809,58038,759982,2.60481645306416,2767.6236518588,41.89277044,12.48366722
Italy,2020-12-05 00:00:00,1688939,872385,58852,757702,2.61801169590643,2798.59186068264,41.89277044,12.48366722
Italy,2020-12-06 00:00:00,1709991,896308,59514,754169,2.63739734680985,2824.21500768128,41.89277044,12.48366722
Italy,2020-12-07 00:00:00,1728878,913494,60078,755306,2.64490714687676,2850.74516873296,41.89277044,12.48366722
Italy,2020-12-08 00:00:00,1742557,933132,60606,748819,2.65679042575985,2867.31870633601,41.89277044,12.48366722
Italy,2020-12-09 00:00:00,1757394,958629,61240,737525,2.67608251254414,2885.93396547076,41.89277044,12.48366722
Italy,2020-12-10 00:00:00,1770149,997895,61739,710515,2.68767377201112,2909.39263925076,41.89277044,12.48366722
Italy,2020-12-11 00:00:00,1787147,1027994,62626,696527,2.71367915820565,2930.04178780949,41.89277044,12.48366722
Italy,2020-12-12 00:00:00,1805873,1052163,63387,690323,2.76867030965392,2953.13849821742,41.89277044,12.48366722
Italy,2020-12-13 00:00:00,1825775,1076891,64036,684848,2.79123496700128,2977.5106986031,41.89277044,12.48366722
Italy,2020-12-14 00:00:00,1843712,1093161,64520,686031,2.80477818130029,2998.52181053389,41.89277044,12.48366722
Italy,2020-12-15 00:00:00,1855737,1115617,65011,675109,2.83094982666749,3017.27496047705,41.89277044,12.48366722
Italy,2020-12-16 00:00:00,1870576,1141406,65857,663313,2.86242165468834,3028.42687960685,41.89277044,12.48366722
Italy,2020-12-17 00:00:00,1888144,1175901,66537,645706,2.89147082123053,3043.93959555247,41.89277044,12.48366722
Italy,2020-12-18 00:00:00,1906377,1203814,67220,635343,2.93051835512841,3059.91769297646,41.89277044,12.48366722
Italy,2020-12-19 00:00:00,1921778,1226086,67894,627798,2.9039338173223,3076.97175143667,41.89277044,12.48366722
Italy,2020-12-20 00:00:00,1938083,1249470,68447,620166,2.8801071667783,3091.45035675015,41.89277044,12.48366722
Italy,2020-12-21 00:00:00,1953185,1261626,68799,622760,2.86708650977793,3104.40066483611,41.89277044,12.48366722
Italy,2020-12-22 00:00:00,1964054,1281258,69214,613582,2.85388127853881,3116.51979372814,41.89277044,12.48366722
Italy,2020-12-23 00:00:00,1977370,1301573,69842,605955,2.84877095881491,3124.8047734353,41.89277044,12.48366722
Italy,2020-12-24 00:00:00,1991278,1322067,70395,598816,2.86871961102107,3136.46809438227,41.89277044,12.48366722
Italy,2020-12-25 00:00:00,2009317,1344785,70900,593632,2.8321400159109,3151.56338103319,41.89277044,12.48366722
Italy,2020-12-26 00:00:00,2028354,1377109,71359,579886,2.81756650401385,3171.94152026893,41.89277044,12.48366722
Italy,2020-12-27 00:00:00,2038759,1386198,71620,580941,2.8365459959254,3178.77779657613,41.89277044,12.48366722
Italy,2020-12-28 00:00:00,2047696,1394011,71925,581760,2.85177060482607,3184.86417325421,41.89277044,12.48366722
Italy,2020-12-29 00:00:00,2056277,1408686,72370,575221,2.87994991391454,3191.78245267938,41.89277044,12.48366722
Italy,2020-12-30 00:00:00,2067487,1425730,73029,568728,2.90806754221388,3210.03611049699,41.89277044,12.48366722
Italy,2020-12-31 00:00:00,2083689,1445690,73604,564395,2.91925465838509,3242.48512330541,41.89277044,12.48366722
Italy,2021-01-01 00:00:00,2107166,1463111,74159,569896,2.92585784313725,3269.27041283819,41.89277044,12.48366722
Italy,2021-02-19 00:00:00,2765412,2286024,94887,384501,3.08064339343454,4277.45905849535,41.89277044,12.48366722
Italy,2021-02-20 00:00:00,2780882,2303199,95235,382448,3.07420013614704,4305.31300179327,41.89277044,12.48366722
Italy,2021-02-21 00:00:00,2795796,2315687,95486,384623,3.06453031051112,4334.21836250528,41.89277044,12.48366722
Italy,2021-02-22 00:00:00,2809246,2324633,95718,388895,3.05467642335423,4362.79623254733,41.89277044,12.48366722
Italy,2021-02-23 00:00:00,2818863,2334968,95992,387903,3.04677690807576,4383.51432651027,41.89277044,12.48366722
Italy,2021-02-24 00:00:00,2832162,2347866,96348,387948,3.04338584978347,4408.26572661906,41.89277044,12.48366722
Italy,2021-02-25 00:00:00,2848564,2362465,96666,389433,3.03738780685938,4445.92715366483,41.89277044,12.48366722
Italy,2021-02-26 00:00:00,2868435,2375318,96974,396143,3.01923592975842,4487.03585092073,41.89277044,12.48366722
Italy,2021-02-27 00:00:00,2888923,2387032,97227,404664,3.00893917853039,4530.45421921743,41.89277044,12.48366722
Italy,2021-02-28 00:00:00,2907825,2398352,97507,411966,2.99999355533071,4568.63273679471,41.89277044,12.48366722
Italy,2021-03-01 00:00:00,2925265,2405199,97699,422367,2.98780682945563,4612.77503183554,41.89277044,12.48366722
Italy,2021-03-02 00:00:00,2938371,2416093,97945,424333,2.9825856713682,4645.45515342766,41.89277044,12.48366722
Italy,2021-03-03 00:00:00,2955434,2426150,98288,430996,2.97085414427515,4680.72072767737,41.89277044,12.48366722
Italy,2021-03-04 00:00:00,2976274,2440218,98635,437421,2.96674260824813,4726.13851269595,41.89277044,12.48366722
Italy,2021-03-05 00:00:00,2999119,2453706,98974,446439,2.9581745260693,4774.05556861688,41.89277044,12.48366722
Italy,2021-03-06 00:00:00,3023129,2467388,99271,456470,2.94246707415808,4823.04127830295,41.89277044,12.48366722
Italy,2021-03-07 00:00:00,3046762,2481372,99578,465812,2.93324177171727,4872.04422434007,41.89277044,12.48366722
Italy,2021-03-08 00:00:00,3067486,2494839,99785,472862,2.91515405804769,4916.16928302985,41.89277044,12.48366722
Italy,2021-03-09 00:00:00,3081368,2508732,100103,472533,2.91083160573221,4944.50584415719,41.89277044,12.48366722
Italy,2021-03-10 00:00:00,3101093,2521731,100479,478883,2.90594285439646,4991.19911915352,41.89277044,12.48366722
Italy,2021-03-11 00:00:00,3123368,2535483,100811,487074,2.89546633282661,5043.49420824132,41.89277044,12.48366722
Italy,2021-03-12 00:00:00,3149017,2550483,101184,497350,2.88555727594201,5094.87577072344,41.89277044,12.48366722
Italy,NaT,723459,109169,83669,530621,NaN,NaN,41.89277044,12.48366722
Russia,2020-03-23 00:00:00,438,17,1,420,NaN,NaN,52.9685433,36.0692477
Russia,2020-03-24 00:00:00,495,22,1,472,NaN,NaN,52.9685433,36.0692477
Russia,2020-03-25 00:00:00,658,29,3,626,NaN,NaN,52.9685433,36.0692477
Russia,2020-03-26 00:00:00,840,38,3,799,NaN,NaN,52.9685433,36.0692477
Russia,2020-03-27 00:00:00,1036,45,4,987,NaN,NaN,52.9685433,36.0692477
Russia,2020-03-31 00:00:00,2337,121,17,2199,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-01 00:00:00,2777,190,24,2563,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-03 00:00:00,4149,281,34,3834,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-05 00:00:00,5389,355,45,4989,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-07 00:00:00,7497,494,58,6945,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-08 00:00:00,8672,580,63,8029,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-09 00:00:00,10131,698,76,9357,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-10 00:00:00,11917,795,94,11028,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-11 00:00:00,13584,1045,106,12433,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-12 00:00:00,15770,1291,130,14349,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-13 00:00:00,18328,1470,148,16710,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-14 00:00:00,21102,1694,170,19238,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-15 00:00:00,24490,1986,198,22306,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-16 00:00:00,27938,2304,232,25402,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-17 00:00:00,32008,2590,273,29145,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-18 00:00:00,36793,3057,313,33423,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-19 00:00:00,42853,3291,361,39201,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-20 00:00:00,47121,3446,405,43270,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-21 00:00:00,52763,3873,456,48434,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-22 00:00:00,57999,4420,513,53066,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-24 00:00:00,62773,4891,555,57327,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-25 00:00:00,68622,5568,615,62439,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-26 00:00:00,74588,6250,681,67657,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-27 00:00:00,80949,6767,747,73435,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-28 00:00:00,87147,7346,794,79007,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-29 00:00:00,93558,8456,867,84235,NaN,NaN,52.9685433,36.0692477
Russia,2020-04-30 00:00:00,99399,10286,972,88141,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-01 00:00:00,106498,11619,1073,93806,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-02 00:00:00,114431,13220,1169,100042,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-03 00:00:00,124054,15013,1222,107819,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-04 00:00:00,134687,16639,1280,116768,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-05 00:00:00,145268,18095,1356,125817,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-06 00:00:00,155370,19865,1451,134054,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-07 00:00:00,165929,21327,1537,143065,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-08 00:00:00,177160,23803,1625,151732,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-09 00:00:00,187859,26608,1723,159528,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-10 00:00:00,198676,31916,1827,164933,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-11 00:00:00,209688,34306,1915,173467,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-12 00:00:00,221344,39801,2009,179534,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-13 00:00:00,232243,43512,2116,186615,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-14 00:00:00,242271,48003,2212,192056,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-15 00:00:00,252245,53530,2305,196410,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-16 00:00:00,262843,58226,2418,202199,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-17 00:00:00,272043,63166,2537,206340,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-18 00:00:00,281752,67373,2631,211748,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-19 00:00:00,290678,70209,2722,217747,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-20 00:00:00,299941,76130,2837,220974,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-21 00:00:00,308705,85392,2972,220341,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-22 00:00:00,317554,92681,3099,221774,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-23 00:00:00,326448,99825,3249,223374,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-24 00:00:00,335882,107936,3388,224558,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-25 00:00:00,344481,113299,3541,227641,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-26 00:00:00,353427,118798,3633,230996,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-27 00:00:00,362342,131129,3807,227406,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-28 00:00:00,370680,142208,3968,224504,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-29 00:00:00,379051,150993,4142,223916,NaN,NaN,52.9685433,36.0692477
Russia,2020-05-30 00:00:00,387623,159257,4374,223992,1.12841601246572,265.614440893535,52.9685433,36.0692477
Russia,2020-05-31 00:00:00,396575,167469,4555,224551,1.14858475698166,271.748701437618,52.9685433,36.0692477
Russia,2020-06-01 00:00:00,405843,171883,4693,229267,1.15635849330899,278.099497541568,52.9685433,36.0692477
Russia,2020-06-02 00:00:00,414328,175514,4849,233965,0.786098469176665,161.686237550915,52.9685433,36.0692477
Russia,2020-06-03 00:00:00,423186,186602,5031,231553,0.807635829662261,166.30254264467,52.9685433,36.0692477
Russia,2020-06-04 00:00:00,431715,195559,5208,230948,0.842992623814542,171.120724052211,52.9685433,36.0692477
Russia,2020-06-05 00:00:00,440538,204197,5376,230965,0.838414634146341,175.637769121781,52.9685433,36.0692477
Russia,2020-06-06 00:00:00,449256,212237,5520,231499,0.81732733959951,181.830579357683,52.9685433,36.0692477
Russia,2020-06-07 00:00:00,458102,220935,5717,231450,0.853705859526581,185.801120528314,52.9685433,36.0692477
Russia,2020-06-08 00:00:00,467073,226272,5851,234950,0.883452259599049,191.195165614897,52.9685433,36.0692477
Russia,2020-06-09 00:00:00,476043,230226,5963,239854,0.856164383561644,195.437483343396,52.9685433,36.0692477
Russia,2020-06-10 00:00:00,484630,241917,6134,236579,0.858369098712446,200.33094883543,52.9685433,36.0692477
Russia,2020-06-11 00:00:00,493023,252295,6350,234378,0.839630562552477,205.751402918915,52.9685433,36.0692477
Russia,2020-06-12 00:00:00,501800,260649,6522,234629,0.827129859387924,214.538937508994,52.9685433,36.0692477
Russia,2020-06-13 00:00:00,510761,268862,6705,235194,0.833333333333333,226.523633760045,52.9685433,36.0692477
Russia,2020-06-14 00:00:00,519458,274128,6819,238511,0.812518808305748,228.992556198847,52.9685433,36.0692477
Russia,2020-06-15 00:00:00,528267,279536,6938,241793,0.808936825885978,230.844248027948,52.9685433,36.0692477
Russia,2020-06-16 00:00:00,536484,284021,7081,245382,0.791855203619909,232.100832491406,52.9685433,36.0692477
Russia,2020-06-17 00:00:00,544725,293780,7274,243671,0.802919708029197,237.370718405905,52.9685433,36.0692477
Russia,2020-06-18 00:00:00,552549,303800,7468,241281,0.782818145323163,242.866456573882,52.9685433,36.0692477
Russia,2020-06-19 00:00:00,560321,313409,7650,239262,0.809617271835132,247.985774319394,52.9685433,36.0692477
Russia,2020-06-20 00:00:00,568292,323851,7831,236610,0.81907973982173,253.857932909835,52.9685433,36.0692477
Russia,2020-06-21 00:00:00,576162,334024,7992,234146,0.804924242424242,259.504239246798,52.9685433,36.0692477
Russia,2020-06-22 00:00:00,583879,339142,8101,236636,0.811594202898551,265.301113752746,52.9685433,36.0692477
Russia,2020-06-23 00:00:00,591465,343847,8196,239422,0.784313725490196,269.514468671476,52.9685433,36.0692477
Russia,2020-06-24 00:00:00,598878,355847,8349,234682,0.786340148281285,273.770492373189,52.9685433,36.0692477
Russia,2020-06-25 00:00:00,606043,368222,8503,229318,0.771902740254728,279.124226446264,52.9685433,36.0692477
Russia,2020-06-26 00:00:00,613148,374557,8594,229997,0.75187969924812,285.075465941773,52.9685433,36.0692477
Russia,2020-06-27 00:00:00,619936,383524,8770,227642,0.772200772200772,293.345353951207,52.9685433,36.0692477
Russia,2020-06-28 00:00:00,626779,392703,8958,225118,0.804906094289,299.480088112492,52.9685433,36.0692477
Russia,2020-06-29 00:00:00,633563,398436,9060,226067,0.791738382099828,305.879235294383,52.9685433,36.0692477
Russia,2020-06-30 00:00:00,640246,402778,9152,228316,0.7951157177,311.676109800332,52.9685433,36.0692477
Russia,2020-07-01 00:00:00,646929,411973,9306,225650,0.809883321894303,316.468323784387,52.9685433,36.0692477
Russia,2020-07-02 00:00:00,653479,422235,9521,221723,0.812720848056537,319.805678872438,52.9685433,36.0692477
Russia,2020-07-03 00:00:00,660231,428276,9668,222287,0.806208559373116,330.195994585569,52.9685433,36.0692477
Russia,2020-07-04 00:00:00,666941,437155,9844,219942,0.852660300136426,337.347982612388,52.9685433,36.0692477
Russia,2020-07-05 00:00:00,673564,446127,10011,217426,0.864385850221544,342.919004864857,52.9685433,36.0692477
Russia,2020-07-06 00:00:00,680283,449995,10145,220143,0.861497680583168,349.61928838472,52.9685433,36.0692477
Russia,2020-07-07 00:00:00,686852,453570,10280,223002,0.86473131562693,359.115394231425,52.9685433,36.0692477
Russia,2020-07-08 00:00:00,693215,463103,10478,219634,0.880533079485959,362.869287255459,52.9685433,36.0692477
Russia,2020-07-09 00:00:00,699749,471718,10650,217381,0.887021475256769,370.8057088158,52.9685433,36.0692477
Russia,2020-07-10 00:00:00,706240,480494,10826,214920,0.908322771440642,377.474399647068,52.9685433,36.0692477
Russia,2020-07-11 00:00:00,712863,488234,11000,213629,0.898853187312739,385.002808096352,52.9685433,36.0692477
Russia,2020-07-12 00:00:00,719449,496594,11188,211667,0.89461442118447,392.455462582399,52.9685433,36.0692477
